No,created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url,label,score
70,Thu Nov 02 04:35:49 +0000 2023,1719936323988172867,@kumparan Salah satu alasan sy milih naik transportasi online karena harganya udah fix dari awal 🙃,0,0,0,0,in,1232849101,1719193860818293211,lelelemonijo,https://twitter.com/lelelemonijo/status/1719936323988172867,neutral,0.9995051622390747
71,Thu Nov 02 03:57:03 +0000 2023,1719926567722422568,"GL terus mengalami teror tiap harinya, mulai dari pesan singkat berisi bahasa kotor dan ancaman, panggilan telepon ke tempat ia bekerja, order makanan fiktif lewat salah satu aplikasi transportasi online, mendatangi rumah orang tuanya, hingga menyebarkan informasi pribadinya di…",0,1,0,0,in,125297822,1719926542552515048,HukumOnline,https://twitter.com/HukumOnline/status/1719926567722422568,negative,0.9967861175537109
72,Thu Nov 02 03:02:37 +0000 2023,1719912870916624831,"Pa Tantan: saya tuh beliin anak saya rubicon buat dia kuliah, tapi dia ga mau make."" Q: ""karena?"" PT: ""dia lebih milih pake jasa transportasi online."" Q: ""gamau nyari parkir mungkin."" PT: ""mungkin. Tapi kan bisa pake sopir.""  Cukup pak, jiwa proletar saya menjerit 🥲""",0,0,0,0,in,1351634274,1719912870916624831,mur1997qi,https://twitter.com/mur1997qi/status/1719912870916624831,negative,0.9998327493667603
73,Thu Nov 02 02:25:21 +0000 2023,1719903494398955741,"Introvert tiap mau naik transportasi online: ya allah berikanlah keselamatan, dan kalo bisa drivernya jangan yg talkative.  @GrabID be lyke: https://t.co/NZMdI7kjY6",0,0,0,0,in,34879519,1719903494398955741,irpray,https://twitter.com/irpray/status/1719903494398955741,neutral,0.9895836114883423
74,Wed Nov 01 11:14:06 +0000 2023,1719674167401079074,"Gue lihat-lihat transportasi online skrg makin aneh aja programnya. Mulai dari mode hening, nego, dsb. Kasian drivernya euy 😭",0,1,0,0,in,1234215749318664192,1719674167401079074,custardraisin,https://twitter.com/custardraisin/status/1719674167401079074,negative,0.9998389482498169
75,Wed Nov 01 10:01:54 +0000 2023,1719655999710388299,"Serba Serbi Transportasi Online, Beginilah Gambaran Ragam Pengguna Jasa https://t.co/STnlWRETGK     @indoict",0,0,0,0,in,957482702,1719655999710388299,indoict,https://twitter.com/indoict/status/1719655999710388299,neutral,0.9995679259300232
76,Wed Nov 01 10:00:23 +0000 2023,1719655616434868537,"Serba Serbi Transportasi Online, Beginilah Gambaran Ragam Pengguna Jasa https://t.co/STnlWRETGK  @indoict",0,0,0,0,in,957482702,1719655616434868537,indoict,https://twitter.com/indoict/status/1719655616434868537,neutral,0.9995299577713013
77,Wed Nov 01 09:10:35 +0000 2023,1719643082814341542,Ternyata ganti tujuan dikenain “ongkos edit” + pesan jenis transportasi apapun dikenakan biaya jasa aplikasi. Makin yakin mending belajar ngendarain mobil/punya motor dan mobil sendiri dibanding harus pakai jasa transportasi online (kecuali saat urgent) :”)) https://t.co/8nVIRr7g6w,0,0,0,1,in,416001561,1719643082814341542,gitaftarigan,https://twitter.com/gitaftarigan/status/1719643082814341542,positive,0.986491858959198
78,Wed Nov 01 06:59:23 +0000 2023,1719610069082636639,"@SoloMenfess Siang sahabat, saat ini tersedia moda transportasi Bus Damri, BST (Batik Solo Trans), KA Bandara, taksi argo, dan taksi online (Grab car) di Bandara Adi Soemarmo. Pemesanan dapat dilakukan di counter layanan transportasi tsb di area kedatangan. Salam hormat-Miftah",0,0,0,1,in,4811457367,1719555920735375439,angkasapura172,https://twitter.com/angkasapura172/status/1719610069082636639,neutral,0.9891961812973022
79,Tue Oct 31 20:32:07 +0000 2023,1719452210344701962,"Pengemudi transportasi online yang tergabung Dalam Forum Komunikasi Online Jember Bersatu (FKOJB) melakukan aksi damai di Kantor Pemkab dan Dprd Jember, Selasa 31 Oktober 2023. ----- https://t.co/4SGu2iJbSb https://t.co/ZI7BQwP4gV",0,0,0,1,in,104459733,1719452210344701962,kissfmjember,https://twitter.com/kissfmjember/status/1719452210344701962,neutral,0.9995253086090088
80,Tue Oct 31 17:12:31 +0000 2023,1719401978852462628,"Tutor online manajemen operasional bab transportasi, assignment, sequencing dll Si kakak sampe nambah jadi 3 jam tutor online😌🙌  Ayo booking jadwalmu link wa ada di bio #tutoronline #jokitugas #jokitugasmurah #zonauangᅠᅠ https://t.co/ps814ZpVvo",0,0,0,0,in,1146722602880077824,1602237073171550208,m4thaddict,https://twitter.com/m4thaddict/status/1719401978852462628,neutral,0.9991453886032104
81,Tue Oct 31 16:03:30 +0000 2023,1719384612042854688,Webinar adalah seminar yang diadakan secara online. Webinar dapat membantu untuk menghemat biaya transportasi serta dapat diakses kapan saja dan dimana saja. https://t.co/sVUXn6Mx3S,0,0,0,0,in,135815019,1719384612042854688,detikinet,https://twitter.com/detikinet/status/1719384612042854688,neutral,0.8404407501220703
82,Tue Oct 31 15:35:24 +0000 2023,1719377538383073683,@Teppen998 Siapkan budget transportasi online untuk getting around,0,1,0,0,in,1207605303669211136,1719376772935057533,jehaes_,https://twitter.com/jehaes_/status/1719377538383073683,neutral,0.9991851449012756
83,Tue Oct 31 15:12:30 +0000 2023,1719371777703555539,Masyarakat dapat menggunakan beragam layanan Maxim untuk kebutuhan transportasi online hingga pemesanan dan pengiriman barang secara online.  https://t.co/Ms47TEWASQ,0,0,0,0,in,1379110019203956738,1719371774482436158,TransonlineTV,https://twitter.com/TransonlineTV/status/1719371777703555539,neutral,0.9992265701293945
84,Tue Oct 31 10:03:23 +0000 2023,1719293983413956736,"@KeretaCepatID Pernah banget buru-buru pengen ketemu orang tua di bandung, posisi kerja di jakarta selatan , ngejar kereta whoosh jam 6, otomatis nyelesaiin deadline dulu hingga pulang kerja jam 4, dari situ langsung satset pesen transportasi online ke halim. Akhirnya bisa on time #SatSetWhoosh",0,0,0,1,in,1427663447899000832,1719231571772035414,fadhiln27,https://twitter.com/fadhiln27/status/1719293983413956736,neutral,0.7424201965332031
85,Tue Oct 31 09:36:25 +0000 2023,1719287196753248642,"Wolio - Transportasi Online Original Indonesia, Lebih Hemat Lebih Akurat. https://t.co/7Xo8G75Tk0",0,0,0,1,in,1469984285503344641,1719287196753248642,permatani_DPP,https://twitter.com/permatani_DPP/status/1719287196753248642,neutral,0.9950651526451111
86,Tue Oct 31 08:42:11 +0000 2023,1719273550736163254,"@convomf sering begini kalo lagi jalan sama ponakan naik transportasi online, drivernya suka nanya, anaknya mba terus gue jawab iya anak saya, dan ponakan gue cuma bisa nahan ketawa aje ngediemin 😀",0,0,0,1,in,107667734,1719262503698620786,angelbabynu,https://twitter.com/angelbabynu/status/1719273550736163254,negative,0.9998156428337097
87,Tue Oct 31 05:17:23 +0000 2023,1719222011057291334,"@SPlCYBOSS Salah satu upaya @Bluebirdgroup untuk tetap survive di dunia transportasi darat di tengah gempuran taksi online. Dan sejauh ini cukup berhasil, perlu mendengar suara penumpang &amp  penting utk benar2 memahami kondisi lapangan.",0,0,0,3,in,16732645,1719133838423826831,Ibas,https://twitter.com/Ibas/status/1719222011057291334,positive,0.9979528188705444
88,Tue Oct 31 00:10:59 +0000 2023,1719144900971966598,@hrdbacot Posisi payment support di perusahaan transportasi online base Jakarta. Hrdnya email gw buat interview via telpon di jam 3 dan full inggris. Gw udah persiapan berjam2 untuk intv doang sampe gw sampingin kegiatan gw yg lain taunya ga ditelpon2 sampe gw tungguin satu jam lebih,0,1,0,0,in,1057258254059753472,1719022375075975601,samposaset,https://twitter.com/samposaset/status/1719144900971966598,negative,0.9979456067085266
89,Mon Oct 30 22:00:36 +0000 2023,1719112089330147643,"@kegblgnunfaedh Intinya jangan mau pake transportasi online tanpa melalui aplikasi. Aplikasi telah menyediakan kesepakatan tertulis dgn jelas antara perusahaan, driver &amp  customer &amp  tdk perlu diperdebatkan lg. Dari segi keamanan jg perjalanan bs ditrack &amp  ada riwayat pemesanannya.",0,0,1,13,in,961890912,1719025347692536133,randomlysigned,https://twitter.com/randomlysigned/status/1719112089330147643,neutral,0.7795199751853943
90,Mon Oct 30 16:22:13 +0000 2023,1719026931071615158,"@doktermarket bapak gue driver gojek, pengalaman puluhan tahun jd supir &amp  ojek online ini one of the worst.  kata bapak, harusnya perusahaan2 transportasi ini diberi syarat mutlak:  minimal harus punya sekian armada, baru bisa punya izin, biar tau susahnya ngerawat kendaraan,"" begitu sarannya""",0,1,0,0,in,1311990907353219072,1718621890284343602,idoymaridoy,https://twitter.com/idoymaridoy/status/1719026931071615158,negative,0.9295797944068909
91,Mon Oct 30 03:38:22 +0000 2023,1718834706115141886,"Google memprediksi Indonesia akan menjadi juara ekonomi digital se-ASEAN. Hal ini karena Indonesia memiliki 50% masyarakat yang hobi bertransaksi digital, mulai dari belanja sampai transportasi online. Buntutnya nilai ekonomi digital Indonesia terus meningkat. https://t.co/qz8rA4f90k",0,1,2,4,in,1538540255304790017,1718834706115141886,Ketitik_app,https://twitter.com/Ketitik_app/status/1718834706115141886,neutral,0.9001172780990601
92,Sun Oct 29 11:50:24 +0000 2023,1718596141141672374,"@detikcom Jdi media transportasi online, sad but true",0,0,0,0,in,976449453820280833,1718572131271802966,SuryoWijoyo5,https://twitter.com/SuryoWijoyo5/status/1718596141141672374,neutral,0.9988666772842407
93,Sun Oct 29 11:26:41 +0000 2023,1718590170059178379,"Kantor Maxim Sorong Dirusak dan Dijarah Sopir Angkot, Begini Kelanjutannya  Utusan dari PT Teknologi Perdana Indonesia selaku perusahaan pemegang lisensi layanan transportasi online Maxim di Indonesia https://t.co/ItjB8kLkP8",0,1,0,0,in,1379110019203956738,1718590170059178379,TransonlineTV,https://twitter.com/TransonlineTV/status/1718590170059178379,neutral,0.999537467956543
94,Sun Oct 29 11:00:47 +0000 2023,1718583654191079859,"Info Latub malam ini (Minggu, 29102023) , Hingga CLOSSING NANTI, kami HANYA menerima CUSTOMER yang menggunakan MOTOR &amp  TRANSPORTASI JASA ONLINE. Cuma malam ini saja, mohon maaf &amp  Sampai Jumpa.  . *Pesan mendesak ini akan kami delete soon.  )",0,0,0,0,in,1551037238217125888,1718583654191079859,latarubin,https://twitter.com/latarubin/status/1718583654191079859,negative,0.8563091158866882
95,Sun Oct 29 08:45:08 +0000 2023,1718549516423680219,@sweecado @BaseBDG Ya inilah buruknya 022 Masih primitif ada daerah zona merah transportasi online sehingga tidak leluasa,0,0,0,0,in,1610112178153222147,1718456466737398036,Rizki94a,https://twitter.com/Rizki94a/status/1718549516423680219,negative,0.9996792078018188
96,Sat Oct 28 10:22:42 +0000 2023,1718211681145479545,"Weekend mau kemana nih?  Bagi Rekanaker mau ke JIEXPO Kemayoran, bisa naik kereta ala Minaker melalui St. Manggarai, transit di St. Jatinegara, berhenti di St. Kemayoran, lalu bisa naik transportasi online atau kendaraan publik 😊  #FPV2023 #JobFair2023 https://t.co/lYBd7zMnbJ",0,0,1,7,in,409757397,1718211681145479545,KemnakerRI,https://twitter.com/KemnakerRI/status/1718211681145479545,neutral,0.8620410561561584
97,Sat Oct 28 08:31:19 +0000 2023,1718183649500352607,Cek MAXIM - Helm dan Jaket (Maxim - Transportasi Online) dengan harga Rp290.000. Dapatkan di Shopee sekarang! https://t.co/AFBGJ66dWh https://t.co/2nZOtTWKru,0,0,0,0,in,1036089157,1718183649500352607,UdienB,https://twitter.com/UdienB/status/1718183649500352607,neutral,0.9979580640792847
98,Sat Oct 28 06:55:17 +0000 2023,1718159485557178781,"@silvesteReno CGK bukankah seperti itu? Untuk yg domestik aja sedih, sering nyium bau Pesing diruang tunggu kalau lagi nunggu transportasi online 🥹",0,0,0,0,in,1541792924316635136,1718064170191683696,revalicious24,https://twitter.com/revalicious24/status/1718159485557178781,negative,0.999834418296814
99,Sat Oct 28 01:37:19 +0000 2023,1718079467036553238,"Perkiraan pengeluaran Anniv -Tiket Pesawat PP 4jt -Penginapan dapat yang 100rb per orang per malam (3 malam) -Tiket Konser 1.3jt (Rose)  Belum biaya makan, transportasi online, dan MnG/2shoot + Merch.  Gini banget nasib fans far 🥲",0,2,0,0,in,2651102743,1718079467036553238,panjifachrozi,https://twitter.com/panjifachrozi/status/1718079467036553238,neutral,0.9535582065582275
100,Sat Oct 28 01:35:25 +0000 2023,1718078986797158857,"[cm] haloo ada yang pengguna transportasi online Maxim di daerah Jakarta Timur gak? Jika ada, bole bantu partisipasi di kuesioner penelitian ku gak yaaa? Terima kasii🤗",0,1,0,0,in,1046084008742801408,1718078986797158857,collegemenfess,https://twitter.com/collegemenfess/status/1718078986797158857,positive,0.9932617545127869
101,Fri Oct 27 20:34:59 +0000 2023,1718003380998783314,"Curhat Pelanggan Ojol Kehabisan Bensin, Netizen Puji Driver yang Bertanggung Jawab  Ojek online atau ojol sudah menjadi jasa transportasi yang dibutuhkan oleh masyarakat Indonesia. Namun, sayangnya terkadang driver ojol lupa untuk mengisi bensin sebelum mengantar penumpang. https://t.co/gKscHZiSo4",0,1,0,0,in,1379110019203956738,1718003380998783314,TransonlineTV,https://twitter.com/TransonlineTV/status/1718003380998783314,neutral,0.9985061287879944
102,Fri Oct 27 20:27:54 +0000 2023,1718001597660442849,"Dianggap Terlalu Berlebihan, Mode Hening Menyulitkan Driver GrabCar?  Belum lama ini ramai di media sosial Twitter (saya masih sulit menyebutnya X), bahwa aplikasi transportasi online, Grab, menambahkan satu fitur baru. Fitur di GrabCar itu berupa mode hening. https://t.co/Ke2TfJSar1",0,1,0,0,in,1379110019203956738,1718001597660442849,TransonlineTV,https://twitter.com/TransonlineTV/status/1718001597660442849,neutral,0.8380107283592224
103,Fri Oct 27 17:04:26 +0000 2023,1717950394461294858,"Disc: transportasi umum berhenti beroperasi sekitar jam 21.00-22.00 WIB, jadi pulangnya ojol atau mobil online aja guys",0,1,0,2,in,1145888769414877185,1717942532074815752,alitapuspa_,https://twitter.com/alitapuspa_/status/1717950394461294858,neutral,0.9979521632194519
104,Fri Oct 27 11:56:52 +0000 2023,1717872991739187427,"Serakah emang kalo apa udah di balikin masih tuman, jaman skrg ada transportasi online""",0,0,0,0,in,1564077429919850496,1717872991739187427,inihalim_31,https://twitter.com/inihalim_31/status/1717872991739187427,negative,0.9997220635414124
105,Fri Oct 27 10:22:20 +0000 2023,1717849200963297765,"Gojek menjadi moda transportasi online paling rame dalam 7 tahun terakhir. Tapi perjalanan untuk sampai ke tahap ini membutuhkan waktu yang lama, bahkan lebih dari 10 tahun lalu.  Awalnya karena apa: Kemacetan Jakarta.  Mari breakdown satu persatu proses design thinking Gojek.",0,1,0,0,in,1476817346312298502,1717849070520467857,notisnal_studio,https://twitter.com/notisnal_studio/status/1717849200963297765,neutral,0.5702012181282043
106,Fri Oct 27 08:51:50 +0000 2023,1717826425024360736,OJEK ONLINE DAN TAKSI ONLINE DIBILANG TRANSPORTASI UMUM DAN KITA YANG DISURUH MEMPERLUAS WAWASAN WKWKWKWKWKWKKWK,0,0,0,0,in,1226678419,1717826425024360736,juarasatumulu,https://twitter.com/juarasatumulu/status/1717826425024360736,neutral,0.9992423057556152
107,Fri Oct 27 06:59:12 +0000 2023,1717798080555405464,"Kembali merasa segar dan percaya diri di akhir pekan! ✨🌼 Setelah seminggu penat dengan rutinitas, memanjakan diri adalah hal yang menyenangkan. Yuk pergi ke salon kesayanganmu pakai #Anterin, karena kita semua pantas merasa istimewa 💇‍♀️💅 #bebaskanpilihanku #Transportasionline https://t.co/JX4rH532y8",0,0,0,2,in,728148456896798722,1717798080555405464,anterin_id,https://twitter.com/anterin_id/status/1717798080555405464,positive,0.9997543692588806
108,Fri Oct 27 04:50:14 +0000 2023,1717765625425371510,"@Dwynna_Win Harus dibiasakan untuk isi waktu selama jam-jam commute. Nonton drama, baca buku, push rank main game, belanja online kebutuhan sehari-hari. Tau-tau udah sampai tujuan. Tapi ya hanya berlaku untuk yg naik transportasi umum sih. Kalau bawa motor/mobil sendiri ya gak bisa.",0,0,0,1,in,1301095271888117766,1717484296947311002,kazenoshippo,https://twitter.com/kazenoshippo/status/1717765625425371510,negative,0.9977445602416992
109,Fri Oct 27 04:26:04 +0000 2023,1717759544070430862,@indrakusuma @holyterrainn @lutfiprayogi @rchbl Menarik! Kalo mobil pribadi dibuangin. Mobil taksi online dibuang juga gak bwang??? Pan itu mobil biasa.  Jadinya taksi online itu transportasi umum atau transportasi pribadi?,0,0,0,0,in,716603757878837248,1717077413816082930,igtwacc,https://twitter.com/igtwacc/status/1717759544070430862,negative,0.9998078942298889
110,Fri Oct 27 03:34:23 +0000 2023,1717746539291119656,@indrakusuma @lucyvicious @holyterrainn @lutfiprayogi @rchbl DepHub sendiri yg bilang kalo taksi online gk masuk transportasi umum. Masuknya angkutan sewa khusus. https://t.co/XmmxRo5fnI,0,1,0,0,in,1162000916377026560,1717077413816082930,DetConan6,https://twitter.com/DetConan6/status/1717746539291119656,neutral,0.9994262456893921
111,Fri Oct 27 02:19:00 +0000 2023,1717727567342617049,"Wkwkwk, supaya jadi pencerahan, gue jelasin pelan-pelan yahh, kalau gue boleh to the point, Depok itu soal transportasi umum tuh terlalu nyaman disuapin sm KRL, TJ, yang terbaru LRT. Kalau bapak nyebut taksi online atau ojek online, tentu beda kasus, mereka kan pihak swasta.",0,2,2,1,in,1017757399594106880,1717727567342617049,31joey_,https://twitter.com/31joey_/status/1717727567342617049,negative,0.9998292922973633
112,Fri Oct 27 00:57:20 +0000 2023,1717707015433138648,"@indrakusuma @holyterrainn @lutfiprayogi @rchbl Ya itu transportasi online itu ya keitungnya kayak naik kendaraan pribadi,tapi sistemnya sewa punya org dan yg mengendarai ya yg punya kendaraannya. Klo kendaraan umum bisa dinaikin sama org yg ga kita kenal,sedangkan ojol,taxol dll itu kan klo lebih dari satu org tpi kenal semua",0,1,0,0,in,1296262000989704192,1717077413816082930,manusiatiedye,https://twitter.com/manusiatiedye/status/1717707015433138648,negative,0.9640129208564758
